2021/1/1, 16:0:44, 22.99235, 101722.5, 75.71819, 6511.121, Stable
2021/1/1, 16:5:46, 23.48637, 101723.3, 78.37077, 6145.127, Stable
2021/1/1, 16:10:47, 23.66087, 101726.0, 76.797, 6081.733, Stable
2021/1/1, 16:15:49, 23.45901, 101725.1, 75.47203, 6216.132, Stable
2021/1/1, 16:20:51, 22.5671, 101731.1, 75.2409, 6751.985, Stable
2021/1/1, 16:25:53, 22.50123, 101734.4, 75.17763, 7114.969, Stable
2021/1/1, 16:30:55, 22.33707, 101741.6, 75.61789, 7339.128, Stable
2021/1/1, 16:35:56, 22.26243, 101750.5, 75.76796, 7591.044, Stable
2021/1/1, 16:40:58, 22.20213, 101756.0, 75.94773, 7788.227, Stable
2021/1/1, 16:46:0, 22.10969, 101758.6, 76.15306, 7967.314, Stable
2021/1/1, 16:51:2, 22.18035, 101761.7, 75.92964, 8070.198, Stable
2021/1/1, 16:56:4, 22.3902, 101757.1, 75.16171, 8074.152, Stable
2021/1/1, 17:1:5, 22.45581, 101756.9, 75.09746, 8127.408, Stable
2021/1/1, 17:6:7, 22.78889, 101768.9, 74.65523, 8284.435, Stable
2021/1/1, 17:11:9, 27.1946, 101761.6, 58.14575, 8479.99, Stable
2021/1/1, 17:16:11, 29.03816, 101853.8, 52.4014, 8006.509, Stable
2021/1/1, 17:21:12, 30.35748, 101787.3, 48.52618, 7615.626, Stable
2021/1/1, 17:26:14, 30.13243, 101513.7, 48.48974, 7715.048, Stable
2021/1/1, 17:31:16, 30.32139, 101608.5, 47.99868, 7738.392, Stable
2021/1/1, 17:36:18, 30.91265, 101700.8, 45.67818, 7922.788, Stable
2021/1/1, 17:41:20, 30.29963, 101685.0, 47.20448, 7863.431, Stable
2021/1/1, 17:46:21, 30.16269, 101682.3, 47.51799, 7936.876, Stable
2021/1/1, 17:51:23, 29.64304, 101646.6, 48.96365, 8050.052, Stable
2021/1/1, 17:56:25, 29.65949, 101640.9, 50.50161, 7993.372, Stable
2021/1/1, 18:1:27, 30.05573, 101640.3, 47.35958, 8197.263, Stable
2021/1/1, 18:6:28, 29.38639, 101651.6, 47.89695, 8870.715, Stable
2021/1/1, 18:11:30, 30.54086, 101651.8, 44.77387, 8951.3, Stable
2021/1/1, 18:16:32, 32.59517, 101645.0, 40.19959, 8538.791, Stable
2021/1/1, 18:21:34, 33.56988, 101666.5, 38.22134, 8424.584, Stable
2021/1/1, 18:26:35, 31.6368, 101685.9, 42.93555, 8377.768, Stable
2021/1/1, 18:31:37, 31.24195, 101690.5, 45.88716, 8404.91, Stable
2021/1/1, 18:36:39, 33.47251, 101688.8, 38.77413, 8111.879, Stable
2021/1/1, 18:41:41, 33.62373, 101709.1, 38.99463, 7918.713, Stable
2021/1/1, 18:46:42, 35.7879, 101697.3, 34.44958, 7514.672, Stable
2021/1/1, 18:51:44, 34.77604, 101715.4, 36.69305, 7396.767, Stable
2021/1/1, 18:56:46, 35.49563, 101714.9, 35.42713, 7274.531, Stable
2021/1/1, 19:1:47, 34.29963, 101688.1, 37.98754, 7133.963, Stable
2021/1/1, 19:6:49, 31.7891, 101691.8, 44.31307, 7250.997, Stable
2021/1/1, 19:11:51, 32.58004, 101695.9, 41.93624, 7333.678, Stable
2021/1/1, 19:16:53, 33.09209, 101693.0, 40.49856, 7446.822, Stable
2021/1/1, 19:21:54, 33.58447, 101691.9, 39.59466, 7259.301, Stable
2021/1/1, 19:26:56, 37.3756, 101686.9, 31.56993, 7039.455, Stable
2021/1/1, 19:31:58, 38.02073, 101676.8, 31.04609, 6844.673, Stable
2021/1/1, 19:36:59, 38.21986, 101668.4, 29.88694, 6752.616, Stable
2021/1/1, 19:42:1, 34.95853, 101660.2, 34.31445, 7384.315, Stable
2021/1/1, 19:47:3, 32.80927, 101656.0, 39.45703, 7819.017, Stable
2021/1/1, 19:52:4, 33.02045, 101666.5, 39.51503, 7641.148, Stable
2021/1/1, 19:57:6, 32.34709, 101666.3, 40.02631, 7928.206, Stable
2021/1/1, 20:2:8, 32.64557, 101670.3, 39.51647, 7861.057, Stable
2021/1/1, 20:7:10, 33.01382, 101663.9, 38.75351, 7752.163, Stable
2021/1/1, 20:12:11, 34.64447, 101658.7, 36.88707, 7442.945, Stable
2021/1/1, 20:17:13, 36.78797, 101655.4, 31.84819, 7481.274, Stable
2021/1/1, 20:22:15, 36.84366, 101650.7, 32.06022, 7009.866, Stable
2021/1/1, 20:27:16, 36.19473, 101666.9, 32.12416, 7150.974, Stable
2021/1/1, 20:32:18, 35.24842, 101710.7, 33.12225, 7329.031, Stable
2021/1/1, 20:37:20, 36.50051, 101720.8, 30.37582, 7337.596, Stable
2021/1/1, 20:42:21, 39.28406, 101614.1, 24.9607, 7281.573, Stable
2021/1/1, 20:47:23, 36.37692, 101650.0, 29.75721, 7668.604, Stable
2021/1/1, 20:52:25, 34.98929, 101556.5, 32.20856, 8070.475, Stable
2021/1/1, 20:57:26, 34.14419, 101598.5, 30.09439, 7882.58, Stable
2021/1/1, 21:2:28, 32.08521, 101568.0, 35.27979, 7721.702, Stable
2021/1/1, 21:7:30, 32.22264, 101663.4, 33.2904, 7866.333, Stable
2021/1/1, 21:12:31, 31.52987, 101489.3, 35.86354, 7978.009, Stable
2021/1/1, 21:17:33, 31.12281, 101388.8, 36.03901, 8054.544, Stable
2021/1/1, 21:22:35, 30.80995, 100921.9, 35.39139, 8104.452, Stable
2021/1/1, 21:27:37, 30.84498, 100865.1, 33.69525, 8279.583, Stable
2021/1/1, 21:32:38, 30.17065, 100440.5, 35.86367, 8475.946, Stable
2021/1/1, 21:37:40, 29.49069, 100290.0, 38.2786, 8686.369, Stable
2021/1/1, 21:42:42, 29.2359, 99642.39, 38.13801, 9025.541, Stable
